EngagementID,ContentID,ContentType,Likes,Views,Clicks,CampaignID,ProductID,EngagementDate
3452,35,SOCIALMEDIA,14,1513,118,9,5,12.10.24
3453,10,NEWSLETTER,27,1585,188,1,11,31.01.25
3454,48,NEWSLETTER,37,1254,203,11,6,01.02.24
3455,11,SOCIALMEDIA,4,461,35,12,3,24.02.24
3456,6,SOCIALMEDIA,52,2149,272,4,18,24.06.24
3457,44,SOCIALMEDIA,0,102,1,11,2,24.11.25
3458,4,SOCIALMEDIA,21,1605,187,9,2,02.02.25
3459,36,VIDEO,82,2444,651,16,7,15.01.24
3460,25,NEWSLETTER,1,475,37,9,3,13.02.25
3461,20,NEWSLETTER,1434,8986,4168,4,12,28.01.23
3462,3,NEWSLETTER,10,786,71,19,4,23.12.24
3463,4,BLOG,41,2094,405,4,4,18.07.24
3464,26,NEWSLETTER,49,2580,233,1,1,11.09.23
3465,3,NEWSLETTER,4,170,36,4,16,14.08.24
3466,33,BLOG,7,855,97,14,11,14.11.24
3467,5,NEWSLETTER,38,1595,256,11,6,01.12.24
3468,31,SOCIALMEDIA,509,4769,1811,20,3,06.03.23
3469,17,VIDEO,19,491,99,20,3,25.02.24
3470,14,BLOG,65,5099,652,8,18,08.04.24
3471,44,NEWSLETTER,400,7172,1811,15,11,18.02.23
3472,37,SOCIALMEDIA,136,2879,630,13,4,04.06.24
3473,41,SOCIALMEDIA,108,4076,822,3,9,21.05.23
3474,22,BLOG,3,80,13,5,16,19.12.23
3475,8,NEWSLETTER,365,8918,1148,6,18,02.04.23
3476,38,SOCIALMEDIA,32,3419,311,4,14,10.09.24
3477,27,VIDEO,0,677,15,6,3,17.10.25
3478,19,SOCIALMEDIA,0,173,6,3,18,13.09.25
3479,30,VIDEO,294,4777,2084,9,9,31.01.23
3480,18,NEWSLETTER,820,8653,3936,14,14,13.01.23
3481,13,SOCIALMEDIA,22,1278,189,6,2,20.07.24
3482,29,VIDEO,4,1804,64,11,17,11.05.25
3483,45,SOCIALMEDIA,80,2308,299,4,16,28.12.23
3484,39,NEWSLETTER,91,1067,322,1,16,13.02.24
3485,4,SOCIALMEDIA,39,3842,190,6,1,05.08.24
3486,43,BLOG,40,3772,442,12,20,01.11.24
3487,31,BLOG,421,5451,2029,16,18,18.09.23
3488,43,NEWSLETTER,13,1431,172,17,10,14.09.24
3489,14,VIDEO,24,1268,174,2,15,09.02.25
3490,48,BLOG,46,624,206,14,19,28.08.23
3491,38,SOCIALMEDIA,1,569,38,10,9,28.04.25
3492,46,BLOG,18,2868,286,5,2,15.07.24
3493,11,SOCIALMEDIA,2,1713,51,13,5,20.05.25
3494,8,NEWSLETTER,367,6674,2141,18,15,16.07.23
3495,16,SOCIALMEDIA,0,198,9,12,17,17.08.25
3496,39,VIDEO,346,4572,1088,4,14,15.12.23
3497,3,SOCIALMEDIA,597,7672,3341,14,16,17.03.23
3498,6,NEWSLETTER,0,332,11,16,12,03.07.25
3499,47,SOCIALMEDIA,29,1644,348,18,19,24.04.24
3500,43,NEWSLETTER,834,7380,2016,2,9,03.01.23
3501,31,VIDEO,18,3001,229,11,14,14.07.24
3502,45,NEWSLETTER,345,7958,2248,13,7,11.05.23
3503,29,NEWSLETTER,48,2173,382,17,6,24.11.24
3504,3,BLOG,208,8110,1902,2,13,02.04.23
3505,18,BLOG,1,719,38,3,14,22.08.25
3506,3,BLOG,90,4371,554,14,13,29.08.23
3507,6,VIDEO,16,2975,413,20,2,29.12.24
3508,47,VIDEO,238,2020,812,8,19,24.02.23
3509,49,NEWSLETTER,3,1450,65,13,5,20.06.25
3510,20,NEWSLETTER,1,482,19,14,9,20.03.25
3511,48,BLOG,150,4279,397,3,15,06.05.23
3512,43,NEWSLETTER,0,10,0,11,16,15.12.25
3513,25,SOCIALMEDIA,25,489,209,10,20,07.05.23
3514,7,BLOG,0,826,24,3,13,21.08.25
3515,14,BLOG,98,4183,1209,6,15,29.03.24
3516,18,SOCIALMEDIA,82,4299,485,3,13,17.03.24
3517,24,SOCIALMEDIA,14,2303,259,14,11,24.11.24
3518,26,SOCIALMEDIA,0,751,9,3,5,23.10.25
3519,39,VIDEO,48,3059,562,11,5,07.11.24
3520,27,NEWSLETTER,0,102,4,13,20,10.10.25
3521,50,NEWSLETTER,0,211,11,3,14,16.08.25
3522,10,BLOG,259,7023,2063,17,1,30.06.23
3523,20,BLOG,111,2560,576,16,4,09.03.24
3524,45,NEWSLETTER,1181,7899,2935,8,16,25.06.23
3525,36,NEWSLETTER,26,1628,382,4,7,25.12.23
3526,36,SOCIALMEDIA,0,486,23,10,13,30.10.25
3527,1,NEWSLETTER,100,3427,483,7,6,23.08.24
3528,43,SOCIALMEDIA,97,4524,877,20,20,07.11.23
3529,40,VIDEO,439,4743,1140,10,20,21.02.23
3530,28,BLOG,91,1721,400,15,14,11.12.23
3531,11,SOCIALMEDIA,0,182,7,18,14,20.12.25
3532,10,VIDEO,1,1007,52,5,9,25.08.25
3533,13,BLOG,54,876,233,7,4,16.01.23
3534,21,VIDEO,11,2030,157,12,11,11.12.24
3535,6,BLOG,0,1139,44,12,5,08.08.25
3536,47,VIDEO,2,1010,39,7,11,02.06.25
3537,41,VIDEO,200,3595,716,5,2,24.01.24
3538,17,SOCIALMEDIA,164,3361,854,9,14,17.04.24
3539,48,BLOG,493,7161,2535,2,17,16.10.23
3540,45,BLOG,50,2787,244,20,4,21.09.23
3541,11,NEWSLETTER,13,2208,224,10,18,20.03.25
3542,34,SOCIALMEDIA,2,1979,65,16,1,11.05.25
3543,4,SOCIALMEDIA,87,1453,486,8,2,25.10.23
3544,33,NEWSLETTER,0,108,16,18,14,17.01.25
3545,36,VIDEO,123,4189,472,12,7,07.04.24
3546,29,BLOG,257,4456,1484,18,3,25.09.23
3547,19,NEWSLETTER,160,3426,577,10,15,01.03.24
3548,35,NEWSLETTER,12,1756,139,14,2,17.08.24
3549,11,BLOG,97,2964,459,7,8,21.07.24
3550,46,SOCIALMEDIA,3,403,28,20,20,30.04.25
3551,29,BLOG,32,4653,292,8,5,25.04.24
3552,3,BLOG,151,4600,515,8,4,23.03.24
3553,47,BLOG,0,555,20,19,14,21.10.25
3554,28,NEWSLETTER,11,112,32,1,12,17.08.23
3555,49,BLOG,144,3019,447,13,19,27.11.23
3556,13,NEWSLETTER,25,3343,209,19,4,15.12.24
3557,4,BLOG,23,1600,156,15,10,23.01.25
3558,26,NEWSLETTER,0,600,23,16,13,21.12.25
3559,7,BLOG,3,872,84,16,5,15.03.25
3560,23,BLOG,17,1390,143,12,15,04.03.25
3561,1,VIDEO,78,3351,315,7,9,02.10.23
3562,28,SOCIALMEDIA,76,4846,304,1,8,23.05.24
3563,3,BLOG,1526,8611,3582,17,9,20.02.23
3564,18,NEWSLETTER,2,578,66,3,3,02.01.25
3565,3,VIDEO,3,452,35,7,7,07.02.25
3566,18,VIDEO,15,907,96,5,8,30.05.24
3567,29,VIDEO,14,848,95,16,14,09.07.24
3568,39,SOCIALMEDIA,44,1268,434,14,17,07.07.23
3569,17,VIDEO,1493,8858,3373,3,13,23.03.23
3570,31,VIDEO,272,3980,1304,13,8,06.07.23
3571,18,SOCIALMEDIA,0,191,7,15,17,15.12.25
3572,50,NEWSLETTER,3,1469,81,19,18,19.05.25
3573,42,NEWSLETTER,19,2142,144,1,1,22.01.25
3574,26,BLOG,0,85,3,10,7,08.11.25
3575,26,VIDEO,34,580,123,14,5,27.03.24
3576,8,BLOG,96,3351,321,2,16,02.08.23
3577,7,NEWSLETTER,282,4803,1133,14,3,21.11.23
3578,32,BLOG,502,5403,1419,12,19,30.01.23
3579,40,VIDEO,47,1703,226,9,13,05.04.24
3580,38,NEWSLETTER,209,3540,887,10,19,10.01.23
3581,27,SOCIALMEDIA,286,4434,1319,18,2,18.01.24
3582,6,BLOG,45,3426,405,4,5,30.01.24
3583,1,SOCIALMEDIA,107,2848,431,18,13,09.10.23
3584,24,BLOG,4,1214,88,6,14,07.12.24
3585,41,BLOG,0,1091,14,19,12,29.08.25
3586,16,VIDEO,122,4681,455,11,14,20.02.24
3587,21,SOCIALMEDIA,7,91,32,6,16,26.07.23
3588,31,BLOG,0,382,15,17,17,14.12.25
3589,4,NEWSLETTER,1,807,45,13,14,02.08.25
3590,39,VIDEO,16,1316,201,12,1,13.10.24
3591,43,VIDEO,154,4139,495,7,3,30.10.23
3592,9,NEWSLETTER,395,5950,1643,11,15,11.01.24
3593,41,VIDEO,79,1264,305,9,19,26.11.23
3594,12,NEWSLETTER,180,4175,734,4,5,18.02.24
3595,23,VIDEO,2,1626,88,7,3,18.05.25
3596,15,BLOG,16,721,105,1,17,16.07.23
3597,5,BLOG,28,4304,204,17,3,25.08.24
3598,39,SOCIALMEDIA,11,376,42,18,17,12.01.24
3599,8,VIDEO,2,1356,26,15,17,13.06.25
3600,40,VIDEO,19,459,104,16,15,16.08.24
3601,24,SOCIALMEDIA,2,950,31,9,6,15.03.25
3602,23,SOCIALMEDIA,85,4909,525,5,2,11.05.23
3603,7,NEWSLETTER,14,2216,182,7,14,26.01.25
3604,37,VIDEO,127,5841,576,6,9,25.03.24
3605,5,BLOG,58,2436,522,12,5,13.02.24
3606,40,NEWSLETTER,38,1674,259,11,7,17.10.24
3607,18,NEWSLETTER,1,735,31,5,11,03.11.25
3608,26,VIDEO,116,2764,769,9,1,09.08.23
3609,37,VIDEO,47,2945,195,13,3,28.02.24
3610,1,BLOG,293,4316,954,5,15,08.03.23
3611,4,BLOG,1,987,38,18,6,12.10.25
3612,41,SOCIALMEDIA,0,719,18,8,3,12.11.25
3613,4,BLOG,84,4552,493,17,4,14.03.24
3614,45,VIDEO,0,259,13,6,5,31.08.25
3615,25,BLOG,135,4746,604,13,8,15.03.23
3616,47,SOCIALMEDIA,10,2128,175,8,19,15.04.25
3617,17,NEWSLETTER,293,5555,1313,4,6,15.08.23
3618,45,SOCIALMEDIA,2,452,27,16,4,10.03.25
3619,41,SOCIALMEDIA,140,3128,702,15,10,24.08.24
3620,16,VIDEO,4,261,48,12,7,23.10.24
3621,12,BLOG,29,2166,439,2,9,15.09.24
3622,18,NEWSLETTER,1,1186,49,6,13,11.05.25
3623,40,BLOG,85,5885,1075,5,18,01.12.23
3624,32,SOCIALMEDIA,92,3809,690,7,16,25.05.24
3625,20,BLOG,63,2132,430,10,19,01.08.23
3626,33,SOCIALMEDIA,14,1394,169,2,13,23.11.24
3627,17,BLOG,0,433,14,11,7,18.06.25
3628,33,NEWSLETTER,312,5453,1589,12,12,23.01.23
3629,37,BLOG,1,802,29,1,1,01.06.25
3630,43,SOCIALMEDIA,0,794,13,11,1,12.12.25
3631,24,BLOG,25,3710,365,17,11,22.02.24
3632,45,NEWSLETTER,671,6537,2252,7,19,06.11.23
3633,10,VIDEO,0,317,11,3,15,13.10.25
3634,33,NEWSLETTER,536,8392,2465,3,4,22.06.23
3635,19,SOCIALMEDIA,286,2162,925,19,14,05.03.23
3636,18,SOCIALMEDIA,275,5058,921,9,1,31.05.23
3637,50,SOCIALMEDIA,59,4597,495,10,15,26.07.24
3638,7,SOCIALMEDIA,5,595,52,17,6,25.12.24
3639,20,BLOG,48,2322,404,19,10,07.05.24
3640,38,VIDEO,13,372,87,14,9,31.01.23
3641,38,VIDEO,404,5987,1858,10,19,26.02.23
3642,1,NEWSLETTER,0,243,9,9,9,23.09.25
3643,36,NEWSLETTER,1,799,16,5,5,04.07.25
3644,41,BLOG,483,3884,1675,1,4,29.05.23
3645,45,SOCIALMEDIA,14,572,99,18,11,19.02.24
3646,33,NEWSLETTER,75,3901,923,5,4,16.06.24
3647,23,BLOG,38,3088,340,3,17,10.03.24
3648,19,BLOG,1760,9478,4247,20,13,25.01.23
3649,4,BLOG,18,536,156,13,16,19.12.23
3650,37,SOCIALMEDIA,0,127,3,4,5,13.10.25
3651,13,NEWSLETTER,165,4795,859,8,17,15.03.24
3652,37,NEWSLETTER,0,405,16,15,12,08.10.25
3653,29,NEWSLETTER,299,2714,967,13,16,25.05.23
3654,31,BLOG,0,795,17,14,9,16.09.25
3655,20,SOCIALMEDIA,86,2217,496,11,18,28.03.24
3656,29,BLOG,3,1073,52,20,4,27.01.25
3657,25,VIDEO,0,735,17,6,20,08.10.25
3658,15,VIDEO,279,3732,1453,8,20,15.02.23
3659,17,SOCIALMEDIA,9,2027,191,6,8,10.01.25
3660,39,VIDEO,135,4378,738,6,11,11.02.24
3661,39,SOCIALMEDIA,0,74,4,18,4,07.06.25
3662,13,SOCIALMEDIA,160,4581,748,15,14,23.02.24
3663,14,BLOG,0,652,25,14,10,07.09.25
3664,46,SOCIALMEDIA,280,5249,1106,15,11,18.05.24
3665,1,VIDEO,213,1620,599,7,1,17.08.23
3666,47,NEWSLETTER,1,662,24,11,19,10.04.25
3667,17,NEWSLETTER,0,366,4,1,20,14.12.25
3668,23,BLOG,31,1227,157,16,18,03.05.24
3669,10,BLOG,30,3879,617,7,13,04.08.24
3670,32,VIDEO,257,4934,852,12,1,09.02.24
3671,21,VIDEO,16,168,49,15,19,11.06.23
3672,35,SOCIALMEDIA,270,4511,866,7,4,01.07.23
3673,34,VIDEO,54,6797,579,15,8,09.07.23
3674,4,VIDEO,0,484,20,13,15,29.09.25
3675,22,NEWSLETTER,602,7568,1847,17,4,16.05.23
3676,25,NEWSLETTER,128,3700,819,11,1,23.01.24
3677,10,NEWSLETTER,188,4969,903,5,14,08.03.24
3678,4,SOCIALMEDIA,0,394,6,7,19,19.12.25
3679,44,VIDEO,2,1033,71,3,7,16.06.25
3680,42,BLOG,0,807,15,8,4,27.08.25
3681,11,SOCIALMEDIA,22,1678,193,18,5,23.12.23
3682,3,BLOG,17,1964,239,5,17,12.02.25
3683,23,BLOG,422,8021,1974,3,11,14.07.23
3684,33,BLOG,10,1673,157,12,11,26.02.25
3685,3,VIDEO,0,359,17,14,5,09.09.25
3686,19,VIDEO,45,958,344,1,17,14.08.23
3687,46,BLOG,98,5490,380,15,20,18.04.24
3688,36,BLOG,50,2655,290,18,4,28.02.24
3689,7,BLOG,423,5867,1654,5,17,18.02.23
3690,4,VIDEO,231,6853,1183,19,3,28.06.23
3691,3,SOCIALMEDIA,148,2291,573,19,13,21.11.23
3692,49,BLOG,0,86,4,16,16,10.07.25
3693,23,NEWSLETTER,1,380,17,16,17,05.07.25
3694,47,NEWSLETTER,44,934,187,18,9,14.04.24
3695,37,NEWSLETTER,4,838,41,3,12,08.05.25
3696,18,NEWSLETTER,394,3436,1056,7,8,22.09.23
3697,9,VIDEO,3,664,31,16,20,11.03.25
3698,17,VIDEO,7,419,92,8,2,25.08.24
3699,8,VIDEO,68,4113,415,15,14,23.08.24
3700,3,VIDEO,0,607,8,20,4,18.12.25
3701,47,VIDEO,143,1365,446,10,8,03.10.23
3702,43,BLOG,67,2638,510,3,2,15.05.24
3703,4,SOCIALMEDIA,1,863,36,20,6,06.06.25
3704,11,NEWSLETTER,40,4172,363,16,20,04.09.23
3705,28,NEWSLETTER,11,1206,106,20,10,21.03.25
3706,21,NEWSLETTER,0,226,10,4,14,25.12.25
3707,24,SOCIALMEDIA,20,1848,339,19,15,01.11.24
3708,41,NEWSLETTER,0,409,13,16,2,19.11.25
3709,6,VIDEO,4,1769,91,2,2,04.06.25
3710,37,VIDEO,60,3656,364,14,17,01.01.24
3711,3,VIDEO,58,2978,497,20,10,26.09.24
3712,49,BLOG,108,4866,950,5,2,01.07.24
3713,41,VIDEO,1,445,26,17,13,14.03.25
3714,20,NEWSLETTER,128,3335,607,18,20,05.09.24
3715,8,VIDEO,2,551,35,5,18,22.06.25
3716,15,BLOG,62,2843,518,7,12,10.05.24
3717,25,BLOG,197,3088,714,1,2,10.03.24
3718,30,NEWSLETTER,574,7259,2943,17,6,15.07.23
3719,39,VIDEO,145,3069,809,13,15,29.07.23
3720,16,SOCIALMEDIA,5,222,21,11,18,20.06.23
3721,1,SOCIALMEDIA,7,269,39,3,18,28.01.24
3722,8,SOCIALMEDIA,247,3770,880,9,18,03.02.23
3723,45,SOCIALMEDIA,105,1699,525,19,12,20.10.23
3724,23,VIDEO,61,1597,322,19,9,08.04.24
3725,46,NEWSLETTER,1,674,53,17,18,23.05.25
3726,35,BLOG,18,747,142,19,3,27.01.24
3727,42,SOCIALMEDIA,13,2166,167,7,16,09.02.25
3728,12,VIDEO,134,3798,578,4,9,07.07.23
3729,17,NEWSLETTER,12,2357,270,20,20,09.01.25
3730,44,SOCIALMEDIA,8,1840,125,3,5,05.06.25
3731,4,VIDEO,1,186,9,7,8,21.03.25
3732,4,BLOG,0,644,13,14,15,02.12.25
3733,48,SOCIALMEDIA,4,1971,155,5,5,15.04.25
3734,39,SOCIALMEDIA,886,7510,3421,15,1,19.03.23
3735,39,VIDEO,1,474,28,9,19,03.10.24
3736,23,VIDEO,1530,9393,3843,20,12,24.02.23
3737,37,SOCIALMEDIA,471,8272,2750,19,2,19.06.23
3738,46,SOCIALMEDIA,185,5682,997,3,7,23.03.24
3739,49,VIDEO,35,550,183,17,1,04.03.23
3740,35,VIDEO,482,8379,1159,17,6,18.02.23
3741,46,SOCIALMEDIA,20,1956,291,15,18,28.05.24
3742,33,SOCIALMEDIA,5,2263,59,3,4,13.04.25
3743,23,BLOG,223,5626,703,7,13,06.10.23
3744,31,NEWSLETTER,26,1628,178,15,19,09.11.24
3745,29,VIDEO,21,1307,232,18,16,10.04.24
3746,35,SOCIALMEDIA,16,2478,259,12,12,28.03.25
3747,6,NEWSLETTER,0,481,14,6,19,17.08.25
3748,4,BLOG,1221,7840,2727,5,8,28.01.23
3749,2,BLOG,65,1974,398,20,15,30.01.24
3750,41,SOCIALMEDIA,251,4298,967,11,10,10.02.24
3751,29,SOCIALMEDIA,105,5045,792,7,15,29.03.24
3752,23,VIDEO,0,47,2,4,3,22.06.25
3753,42,BLOG,8,826,104,14,16,01.02.25
3754,50,SOCIALMEDIA,112,2746,577,13,5,31.01.23
3755,17,SOCIALMEDIA,8,154,36,7,11,07.07.24
3756,14,BLOG,129,3900,368,2,18,11.05.23
3757,9,VIDEO,20,1643,147,7,9,14.01.25
3758,12,BLOG,5,1495,97,17,13,07.04.25
3759,19,VIDEO,0,984,15,16,6,08.12.25
3760,38,VIDEO,0,79,6,3,19,30.06.25
3761,14,VIDEO,23,1109,99,6,7,02.07.23
3762,18,SOCIALMEDIA,2,1261,74,15,2,14.04.25
3763,12,VIDEO,323,9582,1101,13,9,08.02.23
3764,21,SOCIALMEDIA,8,277,30,1,18,18.11.23
3765,49,BLOG,0,402,16,7,1,30.10.25
3766,37,BLOG,89,4639,683,2,17,25.06.24
3767,46,BLOG,74,2129,239,13,12,16.02.24
3768,12,SOCIALMEDIA,72,3149,493,19,14,30.11.24
3769,38,BLOG,0,529,22,3,14,13.10.25
3770,1,BLOG,1021,7155,2087,18,17,05.01.23
3771,31,SOCIALMEDIA,9,1484,102,10,9,01.06.25
3772,47,BLOG,113,3424,308,11,16,12.06.23
3773,32,VIDEO,1,802,19,12,13,23.07.25
3774,43,VIDEO,547,5606,1491,4,18,23.09.23
3775,4,BLOG,17,3362,338,6,2,13.08.24
3776,48,NEWSLETTER,0,690,21,5,6,01.09.25
3777,50,SOCIALMEDIA,292,7291,857,19,16,13.06.23
3778,14,VIDEO,80,1957,241,1,12,22.08.23
3779,23,NEWSLETTER,75,1600,245,17,16,18.02.23
3780,46,BLOG,327,5124,1016,6,3,06.09.23
3781,20,VIDEO,0,239,7,16,17,11.12.25
3782,8,VIDEO,151,5093,938,1,2,20.03.23
3783,26,BLOG,66,2269,382,19,15,15.10.24
3784,26,NEWSLETTER,70,1275,360,4,18,01.11.23
3785,43,NEWSLETTER,3,990,97,17,12,24.03.25
3786,17,BLOG,71,1023,218,3,19,17.02.23
3787,29,BLOG,30,302,80,9,19,21.07.23
3788,2,NEWSLETTER,5,1368,87,7,13,06.07.25
3789,37,NEWSLETTER,133,4066,473,5,13,18.09.23
3790,21,NEWSLETTER,5,1804,105,9,19,12.04.25
3791,1,BLOG,0,462,16,1,11,08.07.25
3792,17,SOCIALMEDIA,1534,7378,3370,7,3,25.02.23
3793,49,BLOG,0,1210,33,15,19,03.08.25
3794,30,VIDEO,12,1906,90,18,14,19.09.24
3795,10,SOCIALMEDIA,0,282,5,9,12,19.10.25
3796,13,VIDEO,4,141,30,13,20,13.03.24
3797,18,SOCIALMEDIA,59,4622,384,16,8,14.12.23
3798,2,VIDEO,13,2892,325,7,7,21.01.25
3799,9,VIDEO,107,2668,722,12,1,14.11.23
3800,13,SOCIALMEDIA,81,1751,399,4,4,15.06.24
3801,7,VIDEO,2,322,16,2,16,15.02.25
3802,44,NEWSLETTER,30,4549,431,17,12,22.01.24
3803,3,VIDEO,113,1404,330,3,11,29.03.23
3804,3,BLOG,30,1787,387,3,12,31.08.24
3805,44,BLOG,0,820,23,14,9,26.09.25
3806,1,VIDEO,15,2940,443,19,8,22.01.25
3807,31,SOCIALMEDIA,156,4402,852,18,16,31.08.24
3808,40,NEWSLETTER,1,966,57,6,13,10.06.25
3809,44,VIDEO,0,827,12,15,1,20.09.25
3810,11,SOCIALMEDIA,30,3380,395,1,11,23.11.24
3811,50,SOCIALMEDIA,213,3995,1317,1,16,06.06.23
3812,18,SOCIALMEDIA,1,925,50,7,14,03.07.25
3813,11,VIDEO,0,534,15,15,10,19.12.25
3814,21,NEWSLETTER,40,3874,445,18,3,25.04.24
3815,1,VIDEO,50,4762,564,12,8,01.05.24
3816,5,NEWSLETTER,0,358,9,11,20,05.12.25
3817,24,NEWSLETTER,2,628,35,5,16,23.05.25
3818,32,VIDEO,382,2204,834,5,1,03.03.23
3819,26,BLOG,59,1870,221,19,17,09.03.24
3820,31,NEWSLETTER,218,4766,569,2,6,21.03.23
3821,45,BLOG,11,2603,99,7,19,10.02.25
3822,31,BLOG,1136,8249,3138,8,14,11.03.23
3823,10,BLOG,4,1152,61,2,15,11.07.25
3824,46,VIDEO,8,99,29,20,8,01.05.23
3825,27,BLOG,2,1509,108,11,7,14.05.25
3826,7,NEWSLETTER,16,1926,116,12,20,12.10.24
3827,46,VIDEO,97,3662,889,17,20,10.11.23
3828,33,VIDEO,188,4766,528,13,3,06.11.23
3829,15,SOCIALMEDIA,19,1118,150,5,2,15.10.23
3830,42,BLOG,231,2489,518,7,1,13.02.23
3831,43,SOCIALMEDIA,5,1618,151,18,10,21.05.25
3832,43,SOCIALMEDIA,6,1053,93,16,12,15.03.25
3833,4,SOCIALMEDIA,3,1300,38,5,2,10.05.25
3834,25,SOCIALMEDIA,11,1335,123,14,11,07.01.25
3835,10,BLOG,0,126,5,20,3,12.12.25
3836,7,BLOG,1,517,16,12,17,20.06.25
3837,14,NEWSLETTER,75,5607,388,19,18,14.12.23
3838,20,SOCIALMEDIA,9,567,50,12,9,12.10.23
3839,48,BLOG,454,7522,3061,20,8,11.07.23
3840,48,NEWSLETTER,1,875,50,12,18,31.07.25
3841,8,VIDEO,38,2442,184,12,4,13.03.24
3842,4,SOCIALMEDIA,0,120,1,11,4,18.09.25
3843,27,BLOG,61,5442,418,11,3,26.04.24
3844,1,NEWSLETTER,125,3807,731,7,15,09.08.24
3845,4,BLOG,2,395,38,4,9,19.05.25
3846,5,BLOG,17,1728,246,6,4,20.12.24
3847,17,NEWSLETTER,0,296,10,12,7,15.04.25
3848,16,BLOG,4,1781,51,5,19,01.05.25
3849,11,BLOG,165,3402,910,17,11,16.11.23
3850,7,SOCIALMEDIA,5,1577,66,20,15,05.06.25
3851,21,VIDEO,69,2908,393,14,6,23.07.23
3852,31,BLOG,21,3435,353,16,16,17.11.24
3853,37,VIDEO,388,5909,1572,16,19,28.01.24
3854,1,BLOG,62,4228,267,11,10,30.03.24
3855,10,BLOG,169,1523,403,17,9,24.05.23
3856,15,BLOG,252,9550,1176,19,12,22.01.23
3857,15,SOCIALMEDIA,36,2314,433,8,16,01.02.24
3858,39,VIDEO,8,1679,162,13,10,21.02.25
3859,50,VIDEO,28,1230,295,10,20,09.05.24
3860,37,BLOG,17,539,68,10,4,02.04.24
3861,16,VIDEO,180,2063,542,8,8,30.07.23
3862,47,VIDEO,2,1266,32,7,7,20.04.25
3863,8,NEWSLETTER,0,296,4,12,11,12.12.25
3864,42,VIDEO,17,1933,185,17,19,30.12.23
3865,18,VIDEO,16,2349,345,10,6,01.02.25
3866,31,VIDEO,8,1891,107,7,14,15.06.24
3867,38,NEWSLETTER,194,4860,1560,14,12,02.01.24
3868,30,BLOG,7,154,59,15,8,29.03.23
3869,10,SOCIALMEDIA,110,4724,578,1,10,01.12.23
3870,4,BLOG,132,4000,1127,1,20,21.02.24
3871,11,VIDEO,3,1446,50,15,15,10.05.25
3872,3,VIDEO,1,580,22,3,19,22.10.25
3873,3,NEWSLETTER,75,3542,565,10,19,02.06.24
3874,43,VIDEO,4,776,42,10,5,06.05.25
3875,7,BLOG,0,54,2,18,8,12.09.25
3876,36,VIDEO,501,5008,1822,19,9,22.09.23
3877,13,NEWSLETTER,8,2813,167,2,19,11.11.24
3878,40,VIDEO,93,3520,742,1,15,22.09.24
3879,14,VIDEO,0,19,0,14,7,23.10.25
3880,36,BLOG,4,382,47,7,8,24.11.24
3881,4,SOCIALMEDIA,27,636,239,11,13,25.06.23
3882,14,NEWSLETTER,73,3343,620,2,19,02.04.24
3883,38,SOCIALMEDIA,0,156,7,1,18,20.03.25
3884,11,BLOG,133,3790,535,7,17,01.05.24
3885,9,VIDEO,18,1289,154,14,17,13.12.24
3886,46,VIDEO,34,187,79,17,13,02.02.23
3887,33,NEWSLETTER,203,4461,823,3,6,16.02.24
3888,47,VIDEO,171,7819,857,18,4,07.07.23
3889,29,SOCIALMEDIA,11,1760,87,15,11,15.03.25
3890,4,NEWSLETTER,11,1971,88,12,8,22.02.25
3891,9,NEWSLETTER,6,955,69,6,4,12.12.24
3892,36,NEWSLETTER,4,1415,48,15,1,21.05.25
3893,32,VIDEO,1,655,31,10,1,07.10.25
3894,19,BLOG,40,753,197,11,15,13.08.23
3895,32,NEWSLETTER,0,639,7,17,7,23.12.25
3896,7,BLOG,0,932,23,2,20,08.12.25
3897,41,BLOG,103,5531,377,1,14,07.01.24
3898,46,SOCIALMEDIA,62,5101,1019,15,19,18.03.24
3899,13,BLOG,9,432,57,16,1,11.07.24
3900,44,SOCIALMEDIA,55,1892,247,14,15,13.07.24
3901,26,BLOG,2,666,42,14,4,24.07.25
3902,3,NEWSLETTER,1,717,31,11,9,05.12.25
3903,43,NEWSLETTER,261,4350,983,10,3,26.12.23
3904,17,VIDEO,74,4571,943,10,5,18.01.24
3905,38,NEWSLETTER,36,2805,179,9,6,22.09.24
3906,26,SOCIALMEDIA,20,2059,135,17,14,07.11.24
3907,32,VIDEO,25,934,153,10,14,26.11.24
3908,11,NEWSLETTER,117,5012,478,15,10,12.09.23
3909,39,SOCIALMEDIA,49,2066,263,19,9,09.07.24
3910,36,BLOG,33,2975,514,18,1,23.08.24
3911,26,VIDEO,907,8912,2066,8,5,27.03.23
3912,25,BLOG,106,2917,519,13,15,27.11.23
3913,1,BLOG,79,3432,365,15,1,05.09.24
3914,5,SOCIALMEDIA,798,7091,2316,6,7,28.06.23
3915,13,BLOG,406,4840,1434,20,9,09.10.23
3916,29,SOCIALMEDIA,21,3906,252,4,5,27.07.24
3917,15,VIDEO,60,3672,621,14,9,06.11.24
3918,49,BLOG,60,2894,775,12,7,05.05.24
3919,36,SOCIALMEDIA,8,926,51,13,16,14.12.24
3920,20,BLOG,8,2227,128,12,18,14.02.25
3921,35,VIDEO,334,6573,1873,5,2,15.04.23
3922,10,BLOG,0,32,2,12,13,12.03.25
3923,2,SOCIALMEDIA,864,7771,3289,8,5,25.05.23
3924,23,SOCIALMEDIA,729,6712,1584,5,1,27.02.23
